time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,pm10_avg,pm2_5_avg,no2_avg,so2_avg,o3_avg,co_mg,co_avg,aqi_pm10,aqi_pm25,aqi_no2,aqi_so2,aqi_o3,aqi_co,AQI,AQI_Category
2026-04-13 18:00:00,27.0,17.2,183.0,4.4,4.0,109.0,29.0,65,0.0,18.2,39.725,29.329166666666666,5.379166666666666,4.541666666666667,136.75,0.183,0.20124999999999998,40.0,49.0,7.0,6.0,155.0,10.0,155.0,Moderately Polluted
2026-04-13 19:00:00,26.5,17.4,183.0,6.4,3.6,86.0,27.1,72,0.0,17.1,39.37083333333333,28.837500000000002,5.491666666666666,4.479166666666667,129.25,0.183,0.19824999999999998,39.0,48.0,7.0,6.0,144.0,10.0,144.0,Moderately Polluted
2026-04-13 20:00:00,29.3,18.7,185.0,8.4,3.3,67.0,25.8,80,0.0,16.3,39.04583333333333,28.34166666666667,5.666666666666667,4.429166666666667,119.125,0.185,0.1955,39.0,47.0,7.0,6.0,129.0,10.0,129.0,Moderately Polluted
2026-04-13 21:00:00,32.4,19.9,189.0,10.2,3.2,57.0,24.4,88,0.0,13.1,38.75833333333333,27.816666666666666,5.866666666666667,4.3875,107.875,0.189,0.192625,39.0,46.0,7.0,5.0,112.0,10.0,112.0,Moderately Polluted
2026-04-13 22:00:00,35.0,21.4,196.0,11.9,3.1,51.0,23.8,89,0.0,11.5,38.5375,27.299999999999997,6.074999999999999,4.3500000000000005,96.25,0.196,0.190375,39.0,46.0,8.0,5.0,96.0,10.0,96.0,Satisfactory
2026-04-13 23:00:00,37.5,22.9,198.0,12.9,2.9,48.0,23.4,93,0.0,7.5,38.34583333333334,26.8125,6.279166666666666,4.312500000000001,84.75,0.198,0.189375,38.0,45.0,8.0,5.0,85.0,9.0,85.0,Satisfactory
2026-04-14 00:00:00,40.0,24.0,192.0,12.7,2.4,47.0,23.4,92,0.0,6.7,38.21666666666667,26.329166666666666,6.462500000000001,4.2749999999999995,73.75,0.192,0.189,38.0,44.0,8.0,5.0,74.0,9.0,74.0,Satisfactory
2026-04-14 01:00:00,42.6,24.6,182.0,11.9,1.7,48.0,23.1,92,0.0,7.6,38.12916666666666,25.837500000000002,6.616666666666666,4.229166666666667,64.125,0.182,0.1885,38.0,43.0,8.0,5.0,65.0,9.0,65.0,Satisfactory
2026-04-14 02:00:00,45.4,26.0,179.0,11.2,1.3,49.0,22.7,93,0.0,8.6,38.112500000000004,25.366666666666664,6.729166666666667,4.179166666666667,56.625,0.179,0.188,38.0,42.0,8.0,5.0,57.0,9.0,57.0,Satisfactory
2026-04-14 03:00:00,45.5,27.0,190.0,11.1,1.2,47.0,22.4,95,0.0,2.8,38.0625,24.920833333333334,6.783333333333334,4.120833333333334,51.75,0.19,0.18887500000000002,38.0,42.0,8.0,5.0,53.0,9.0,53.0,Satisfactory
2026-04-14 04:00:00,43.2,27.9,208.0,11.1,1.3,44.0,21.7,99,0.0,1.9,37.9125,24.50833333333333,6.762499999999999,4.054166666666667,48.875,0.208,0.19175,38.0,41.0,8.0,5.0,49.0,10.0,49.0,Good
2026-04-14 05:00:00,47.7,30.6,217.0,12.6,1.1,38.0,22.2,94,0.0,8.6,37.825,24.129166666666666,6.904166666666666,3.9708333333333337,46.5,0.217,0.19524999999999998,38.0,40.0,9.0,5.0,46.0,10.0,46.0,Good
2026-04-14 06:00:00,43.3,29.9,208.0,11.7,2.0,53.0,22.5,85,0.0,10.6,37.520833333333336,23.708333333333332,7.041666666666667,3.8750000000000004,46.75,0.208,0.19675,38.0,40.0,9.0,5.0,47.0,10.0,47.0,Good
2026-04-14 07:00:00,39.8,29.2,190.0,10.4,3.3,75.0,25.3,63,0.0,11.4,37.145833333333336,23.325,7.175000000000001,3.766666666666667,50.125,0.19,0.19575,37.0,39.0,9.0,5.0,51.0,10.0,51.0,Satisfactory
2026-04-14 08:00:00,29.2,19.4,178.0,8.8,4.7,97.0,29.7,41,0.0,8.5,36.53333333333333,22.795833333333334,7.295833333333333,3.670833333333334,56.375,0.178,0.194,37.0,38.0,9.0,5.0,57.0,10.0,57.0,Satisfactory
2026-04-14 09:00:00,23.3,12.7,180.0,6.6,6.2,120.0,32.2,33,0.0,10.5,35.800000000000004,22.175,7.387499999999999,3.629166666666667,65.375,0.18,0.19374999999999998,36.0,37.0,9.0,5.0,66.0,10.0,66.0,Satisfactory
2026-04-14 10:00:00,28.4,16.6,189.0,4.0,7.9,143.0,34.3,28,0.0,12.8,35.391666666666666,21.854166666666668,7.4375,3.670833333333334,77.125,0.189,0.195,35.0,36.0,9.0,5.0,78.0,10.0,78.0,Satisfactory
2026-04-14 11:00:00,31.7,19.9,196.0,2.2,9.0,160.0,34.7,27,0.0,11.6,35.225,21.795833333333334,7.458333333333333,3.7750000000000004,91.25,0.196,0.19574999999999998,35.0,36.0,9.0,5.0,91.0,10.0,91.0,Satisfactory
2026-04-14 12:00:00,32.1,21.2,199.0,1.5,9.4,169.0,36.4,23,0.0,9.7,35.137499999999996,21.849999999999998,7.466666666666668,3.9166666666666674,106.875,0.199,0.194625,35.0,36.0,9.0,5.0,111.0,10.0,111.0,Moderately Polluted
2026-04-14 13:00:00,31.5,21.4,200.0,1.5,9.2,172.0,37.3,20,0.0,8.2,35.0375,21.916666666666668,7.4750000000000005,4.079166666666667,123.625,0.2,0.19249999999999998,35.0,37.0,9.0,5.0,135.0,10.0,135.0,Moderately Polluted
2026-04-14 14:00:00,31.5,21.9,200.0,1.8,8.9,172.0,37.6,19,0.0,8.6,34.92916666666667,21.995833333333334,7.4875,4.254166666666667,138.5,0.2,0.1915,35.0,37.0,9.0,5.0,157.0,10.0,157.0,Moderately Polluted
2026-04-14 15:00:00,31.9,22.5,197.0,2.3,8.5,171.0,38.0,19,0.0,12.5,34.833333333333336,22.087500000000002,7.516666666666667,4.433333333333334,150.5,0.197,0.192375,35.0,37.0,9.0,6.0,175.0,10.0,175.0,Moderately Polluted
2026-04-14 16:00:00,31.7,22.6,193.0,3.1,7.8,167.0,37.9,19,0.0,12.3,34.737500000000004,22.183333333333334,7.566666666666666,4.595833333333333,159.25,0.193,0.19425,35.0,37.0,9.0,6.0,187.0,10.0,187.0,Moderately Polluted
2026-04-14 17:00:00,23.2,17.3,190.0,3.8,7.4,154.0,34.8,27,0.0,14.8,34.57083333333333,22.174999999999997,7.604166666666667,4.7250000000000005,163.5,0.19,0.1955,35.0,37.0,10.0,6.0,193.0,10.0,193.0,Moderately Polluted
2026-04-14 18:00:00,25.7,19.9,190.0,4.6,6.5,133.0,29.5,55,0.0,20.4,34.516666666666666,22.287499999999998,7.6125,4.829166666666667,162.25,0.19,0.19562500000000002,35.0,37.0,10.0,6.0,192.0,10.0,192.0,Moderately Polluted
2026-04-14 19:00:00,26.8,20.4,192.0,5.7,5.2,103.0,27.7,64,0.0,17.7,34.52916666666667,22.412499999999998,7.583333333333333,4.895833333333334,155.125,0.192,0.19512500000000002,35.0,37.0,9.0,6.0,181.0,10.0,181.0,Moderately Polluted
2026-04-14 20:00:00,29.3,20.8,195.0,7.1,4.3,80.0,25.4,75,0.0,14.3,34.52916666666667,22.5,7.529166666666668,4.9375,144.0,0.195,0.19462500000000002,35.0,38.0,9.0,6.0,165.0,10.0,165.0,Moderately Polluted
2026-04-14 21:00:00,31.5,22.2,201.0,8.9,4.2,70.0,25.1,77,0.0,14.8,34.49166666666667,22.59583333333333,7.474999999999999,4.979166666666667,131.25,0.201,0.19475,34.0,38.0,9.0,6.0,146.0,10.0,146.0,Moderately Polluted
2026-04-14 22:00:00,33.6,23.7,208.0,10.9,4.4,66.0,24.3,82,0.0,7.5,34.43333333333333,22.691666666666663,7.433333333333334,5.033333333333334,118.0,0.208,0.19574999999999998,34.0,38.0,9.0,6.0,127.0,10.0,127.0,Moderately Polluted
2026-04-14 23:00:00,35.9,25.0,211.0,12.5,4.5,63.0,23.9,85,0.0,6.3,34.36666666666667,22.779166666666665,7.416666666666667,5.1000000000000005,104.5,0.211,0.1975,34.0,38.0,9.0,6.0,108.0,10.0,108.0,Moderately Polluted
2026-04-15 00:00:00,38.5,27.0,203.0,13.2,4.3,60.0,23.6,85,0.0,7.8,34.30416666666667,22.904166666666665,7.4375,5.179166666666667,91.125,0.203,0.19875,34.0,38.0,9.0,6.0,91.0,10.0,91.0,Satisfactory
2026-04-15 01:00:00,40.3,28.1,190.0,13.5,4.0,59.0,23.7,79,0.0,7.5,34.208333333333336,23.049999999999997,7.504166666666667,5.275,79.25,0.19,0.19875,34.0,38.0,9.0,7.0,80.0,10.0,80.0,Satisfactory
2026-04-15 02:00:00,41.0,29.1,185.0,13.9,3.9,58.0,23.6,73,0.0,8.9,34.025,23.179166666666664,7.616666666666666,5.383333333333334,69.875,0.185,0.198125,34.0,39.0,10.0,7.0,70.0,10.0,70.0,Satisfactory
2026-04-15 03:00:00,42.7,30.2,196.0,15.1,4.0,55.0,23.4,69,0.0,10.3,33.90833333333333,23.3125,7.783333333333334,5.500000000000001,63.875,0.196,0.198625,34.0,39.0,10.0,7.0,65.0,10.0,65.0,Satisfactory
2026-04-15 04:00:00,45.6,31.3,215.0,16.5,4.4,53.0,23.1,70,0.0,9.2,34.00833333333333,23.454166666666666,8.008333333333333,5.629166666666666,60.5,0.215,0.201125,34.0,39.0,10.0,7.0,61.0,10.0,61.0,Satisfactory
2026-04-15 05:00:00,49.2,35.6,230.0,17.7,4.3,52.0,23.2,74,0.0,10.2,34.07083333333333,23.662499999999998,8.220833333333333,5.7625,58.25,0.23,0.20475000000000002,34.0,39.0,10.0,7.0,59.0,10.0,59.0,Satisfactory
2026-04-15 06:00:00,47.5,33.3,235.0,14.8,5.9,72.0,23.1,73,0.0,9.1,34.24583333333333,23.804166666666664,8.35,5.925000000000001,59.0,0.235,0.208125,34.0,40.0,10.0,7.0,60.0,10.0,60.0,Satisfactory
2026-04-15 07:00:00,42.0,27.0,236.0,10.8,8.1,99.0,25.6,60,0.0,7.3,34.3375,23.712499999999995,8.366666666666665,6.125,63.5,0.236,0.21125,34.0,40.0,10.0,8.0,64.0,11.0,64.0,Satisfactory
2026-04-15 08:00:00,41.7,23.1,233.0,7.4,9.7,122.0,28.9,45,0.0,1.7,34.858333333333334,23.866666666666664,8.308333333333334,6.333333333333333,71.25,0.233,0.215,35.0,40.0,10.0,8.0,72.0,11.0,72.0,Satisfactory
2026-04-15 09:00:00,46.6,20.5,223.0,5.1,10.0,136.0,31.5,35,0.0,2.6,35.829166666666666,24.191666666666666,8.245833333333334,6.491666666666666,80.875,0.223,0.21912500000000001,36.0,40.0,10.0,8.0,81.0,11.0,81.0,Satisfactory
2026-04-15 10:00:00,48.2,20.0,209.0,3.5,9.7,147.0,34.0,26,0.0,9.0,36.65416666666666,24.333333333333332,8.225,6.566666666666667,92.0,0.209,0.222125,37.0,41.0,10.0,8.0,92.0,11.0,92.0,Satisfactory
2026-04-15 11:00:00,45.4,18.7,199.0,2.3,9.2,155.0,34.7,24,0.0,10.1,37.225,24.283333333333335,8.229166666666666,6.575,104.5,0.199,0.2225,37.0,40.0,10.0,8.0,108.0,11.0,108.0,Moderately Polluted
2026-04-15 12:00:00,41.8,18.1,199.0,1.7,8.6,162.0,35.8,22,0.0,8.8,37.62916666666667,24.154166666666665,8.237499999999999,6.541666666666667,118.125,0.199,0.2205,38.0,40.0,10.0,8.0,127.0,11.0,127.0,Moderately Polluted
2026-04-15 13:00:00,38.5,17.6,203.0,1.7,7.8,168.0,36.6,20,0.0,7.4,37.920833333333334,23.995833333333334,8.245833333333334,6.483333333333333,132.625,0.203,0.217125,38.0,40.0,10.0,8.0,148.0,11.0,148.0,Moderately Polluted
2026-04-15 14:00:00,36.3,17.2,203.0,1.8,7.0,168.0,37.2,18,0.0,8.8,38.12083333333333,23.8,8.245833333333334,6.404166666666668,144.625,0.203,0.213125,38.0,40.0,10.0,8.0,166.0,11.0,166.0,Moderately Polluted
2026-04-15 15:00:00,35.7,17.3,195.0,1.9,6.3,162.0,37.9,16,0.0,9.8,38.27916666666667,23.583333333333332,8.229166666666666,6.3125,152.5,0.195,0.20800000000000002,38.0,39.0,10.0,8.0,177.0,10.0,177.0,Moderately Polluted
2026-04-15 16:00:00,35.2,17.0,183.0,2.2,5.6,152.0,35.9,20,0.0,11.7,38.425000000000004,23.349999999999998,8.191666666666666,6.220833333333334,156.25,0.183,0.20175,38.0,39.0,10.0,8.0,183.0,10.0,183.0,Moderately Polluted
2026-04-15 17:00:00,31.0,15.7,174.0,3.0,5.2,135.0,30.7,51,0.0,24.1,38.75,23.283333333333335,8.158333333333333,6.129166666666666,156.125,0.174,0.195625,39.0,39.0,10.0,8.0,183.0,10.0,183.0,Moderately Polluted
2026-04-15 18:00:00,34.1,17.6,170.0,3.8,4.8,117.0,28.2,70,0.0,20.0,39.1,23.1875,8.125,6.058333333333334,152.375,0.17,0.19075,39.0,39.0,10.0,8.0,177.0,10.0,177.0,Moderately Polluted
2026-04-15 19:00:00,35.9,18.4,170.0,4.9,4.3,93.0,25.7,80,0.0,15.1,39.479166666666664,23.104166666666668,8.091666666666667,6.020833333333333,144.625,0.17,0.187125,39.0,39.0,10.0,8.0,166.0,9.0,166.0,Moderately Polluted
2026-04-15 20:00:00,34.9,18.4,171.0,5.9,3.8,74.0,24.9,85,0.0,15.6,39.7125,23.004166666666666,8.041666666666666,6.0,133.625,0.171,0.183625,40.0,38.0,10.0,8.0,150.0,9.0,150.0,Moderately Polluted
2026-04-15 21:00:00,33.1,18.3,176.0,6.7,3.5,68.0,23.9,90,0.0,16.4,39.77916666666667,22.841666666666665,7.95,5.970833333333334,121.125,0.176,0.18025,40.0,38.0,10.0,7.0,132.0,9.0,132.0,Moderately Polluted
2026-04-15 22:00:00,32.4,18.3,182.0,7.3,3.2,67.0,23.6,90,0.0,14.9,39.729166666666664,22.61666666666667,7.800000000000001,5.920833333333333,108.5,0.182,0.177625,40.0,38.0,10.0,7.0,113.0,9.0,113.0,Moderately Polluted
2026-04-15 23:00:00,32.6,18.5,185.0,7.7,2.9,67.0,23.6,91,0.0,11.6,39.59166666666667,22.345833333333335,7.6000000000000005,5.854166666666667,96.625,0.185,0.176375,40.0,37.0,10.0,7.0,97.0,9.0,97.0,Satisfactory
2026-04-16 00:00:00,32.8,18.9,179.0,7.7,2.3,65.0,23.1,90,0.0,11.0,39.354166666666664,22.008333333333336,7.370833333333333,5.770833333333333,85.75,0.179,0.175875,39.0,37.0,9.0,7.0,86.0,9.0,86.0,Satisfactory
2026-04-16 01:00:00,34.9,20.2,170.0,7.6,1.7,64.0,22.7,92,0.0,10.7,39.12916666666667,21.679166666666664,7.125,5.675,76.875,0.17,0.175375,39.0,36.0,9.0,7.0,77.0,9.0,77.0,Satisfactory
2026-04-16 02:00:00,37.0,21.5,166.0,7.6,1.3,63.0,22.2,93,0.0,9.1,38.9625,21.3625,6.862500000000001,5.566666666666667,70.125,0.166,0.174875,39.0,36.0,9.0,7.0,71.0,9.0,71.0,Satisfactory
2026-04-16 03:00:00,38.0,22.6,174.0,8.2,1.2,61.0,21.5,94,0.0,9.5,38.766666666666666,21.045833333333334,6.574999999999999,5.45,66.125,0.174,0.175375,39.0,35.0,8.0,7.0,67.0,9.0,67.0,Satisfactory
2026-04-16 04:00:00,38.4,24.4,188.0,9.1,1.4,59.0,21.0,95,0.0,9.9,38.46666666666666,20.758333333333333,6.266666666666667,5.325,64.25,0.188,0.1775,38.0,35.0,8.0,7.0,65.0,9.0,65.0,Satisfactory
2026-04-16 05:00:00,40.2,25.0,196.0,7.9,1.3,61.0,21.1,98,0.0,10.8,38.09166666666667,20.316666666666666,5.858333333333333,5.2,63.375,0.196,0.18,38.0,34.0,7.0,6.0,64.0,9.0,64.0,Satisfactory
2026-04-16 06:00:00,40.5,24.3,192.0,7.7,2.3,70.0,21.0,93,0.0,11.3,37.800000000000004,19.941666666666666,5.5625,5.05,63.75,0.192,0.18125,38.0,33.0,7.0,6.0,64.0,9.0,64.0,Satisfactory
2026-04-16 07:00:00,36.8,21.8,182.0,7.4,3.6,83.0,23.4,71,0.0,7.7,37.583333333333336,19.725,5.420833333333333,4.8625,65.75,0.182,0.180875,38.0,33.0,7.0,6.0,66.0,9.0,66.0,Satisfactory
2026-04-16 08:00:00,31.4,16.9,173.0,6.7,4.7,97.0,26.8,50,0.0,1.9,37.15416666666667,19.466666666666665,5.391666666666667,4.654166666666667,69.75,0.173,0.18012499999999998,37.0,32.0,7.0,6.0,70.0,9.0,70.0,Satisfactory
2026-04-16 09:00:00,29.0,13.0,167.0,5.3,5.3,113.0,30.2,34,0.0,0.6,36.420833333333334,19.154166666666665,5.3999999999999995,4.458333333333334,75.875,0.167,0.17975,36.0,32.0,7.0,6.0,76.0,9.0,76.0,Satisfactory
2026-04-16 10:00:00,30.2,12.5,163.0,3.4,5.6,131.0,32.9,24,0.0,3.6,35.670833333333334,18.841666666666665,5.395833333333333,4.2875000000000005,84.375,0.163,0.179375,36.0,31.0,7.0,5.0,85.0,9.0,85.0,Satisfactory
2026-04-16 11:00:00,29.6,12.4,163.0,2.1,5.7,145.0,33.9,21,0.0,5.3,35.012499999999996,18.57916666666667,5.3875,4.141666666666667,94.875,0.163,0.178,35.0,31.0,7.0,5.0,95.0,9.0,95.0,Satisfactory
2026-04-16 12:00:00,29.0,13.3,172.0,1.6,5.5,154.0,35.9,17,0.0,6.1,34.479166666666664,18.379166666666666,5.383333333333334,4.0125,106.75,0.172,0.176,34.0,31.0,7.0,5.0,111.0,9.0,111.0,Moderately Polluted
2026-04-16 13:00:00,27.8,14.0,185.0,1.6,5.2,160.0,36.6,17,0.0,7.2,34.03333333333333,18.229166666666668,5.379166666666666,3.9041666666666672,119.125,0.185,0.174625,34.0,30.0,7.0,5.0,129.0,9.0,129.0,Moderately Polluted
2026-04-16 14:00:00,27.2,14.6,191.0,1.7,4.8,162.0,37.1,18,0.0,8.4,33.65416666666667,18.120833333333334,5.375,3.8125000000000004,130.625,0.191,0.17450000000000002,34.0,30.0,7.0,5.0,146.0,9.0,146.0,Moderately Polluted
2026-04-16 15:00:00,26.3,15.0,183.0,1.8,4.4,159.0,37.6,17,0.0,12.5,33.262499999999996,18.025,5.370833333333334,3.733333333333334,140.125,0.183,0.17462499999999997,33.0,30.0,7.0,5.0,159.0,9.0,159.0,Moderately Polluted
2026-04-16 16:00:00,24.6,14.9,169.0,2.1,4.0,153.0,37.2,17,0.0,5.7,32.82083333333333,17.9375,5.366666666666666,3.6666666666666665,147.125,0.169,0.174125,33.0,30.0,7.0,5.0,170.0,9.0,170.0,Moderately Polluted
2026-04-16 17:00:00,25.8,16.8,160.0,3.4,4.3,153.0,30.8,50,0.0,22.5,32.604166666666664,17.98333333333333,5.383333333333333,3.629166666666667,152.125,0.16,0.17325000000000002,33.0,30.0,7.0,5.0,177.0,9.0,177.0,Moderately Polluted
2026-04-16 18:00:00,23.1,16.3,161.0,4.6,3.9,131.0,29.4,57,0.0,16.3,32.145833333333336,17.929166666666667,5.416666666666667,3.591666666666667,152.125,0.161,0.17300000000000001,32.0,30.0,7.0,4.0,177.0,9.0,177.0,Moderately Polluted
2026-04-16 19:00:00,20.8,15.8,166.0,6.2,3.4,100.0,26.8,69,0.0,16.4,31.516666666666666,17.820833333333333,5.470833333333334,3.554166666666667,146.5,0.166,0.173375,32.0,30.0,7.0,4.0,169.0,9.0,169.0,Moderately Polluted
2026-04-16 20:00:00,20.1,15.4,171.0,7.5,3.0,77.0,25.3,76,0.0,13.6,30.900000000000002,17.695833333333333,5.5375000000000005,3.520833333333334,136.875,0.171,0.17325000000000002,31.0,29.0,7.0,4.0,155.0,9.0,155.0,Moderately Polluted
2026-04-16 21:00:00,20.2,15.7,175.0,8.1,2.7,68.0,24.6,80,0.0,11.5,30.362499999999997,17.587500000000002,5.595833333333334,3.4875000000000007,125.375,0.175,0.17200000000000001,30.0,29.0,7.0,4.0,138.0,9.0,138.0,Moderately Polluted
2026-04-16 22:00:00,20.8,16.2,178.0,8.4,2.5,65.0,24.0,82,0.0,9.5,29.879166666666666,17.5,5.641666666666667,3.458333333333334,113.25,0.178,0.170375,30.0,29.0,7.0,4.0,120.0,9.0,120.0,Moderately Polluted
2026-04-16 23:00:00,21.7,16.8,179.0,8.6,2.3,64.0,23.7,85,0.0,6.8,29.424999999999997,17.429166666666667,5.679166666666667,3.4333333333333336,101.375,0.179,0.16987500000000003,29.0,29.0,7.0,4.0,103.0,8.0,103.0,Moderately Polluted
2026-04-17 00:00:00,22.2,17.0,173.0,8.5,1.9,63.0,23.2,89,0.0,7.4,28.983333333333334,17.35,5.712500000000001,3.4166666666666665,90.125,0.173,0.170375,29.0,29.0,7.0,4.0,90.0,9.0,90.0,Satisfactory
2026-04-17 01:00:00,23.2,17.5,163.0,8.2,1.4,63.0,22.8,91,0.0,7.9,28.495833333333334,17.2375,5.7375,3.404166666666667,78.875,0.163,0.17074999999999999,28.0,29.0,7.0,4.0,79.0,9.0,79.0,Satisfactory
2026-04-17 02:00:00,23.9,17.6,161.0,8.4,1.1,62.0,22.3,92,0.0,9.4,27.950000000000003,17.075,5.770833333333333,3.3958333333333335,70.25,0.161,0.17074999999999999,28.0,28.0,7.0,4.0,71.0,9.0,71.0,Satisfactory
2026-04-17 03:00:00,24.6,18.1,173.0,9.7,1.1,56.0,22.1,86,0.0,10.2,27.391666666666666,16.8875,5.833333333333333,3.391666666666667,64.75,0.173,0.171625,27.0,28.0,7.0,4.0,65.0,9.0,65.0,Satisfactory
2026-04-17 04:00:00,25.1,18.7,193.0,11.5,1.3,48.0,21.8,84,0.0,7.9,26.837500000000002,16.650000000000002,5.933333333333334,3.3875000000000006,61.125,0.193,0.174375,27.0,28.0,7.0,4.0,62.0,9.0,62.0,Satisfactory
2026-04-17 05:00:00,29.4,21.9,207.0,12.0,1.5,52.0,22.7,75,0.0,8.9,26.3875,16.520833333333332,6.104166666666667,3.395833333333334,59.125,0.207,0.17837499999999998,26.0,28.0,8.0,4.0,60.0,9.0,60.0,Satisfactory
2026-04-17 06:00:00,28.6,23.1,211.0,11.4,2.5,65.0,23.1,68,0.0,8.3,25.891666666666666,16.470833333333335,6.258333333333333,3.404166666666667,59.125,0.211,0.1825,26.0,27.0,8.0,4.0,60.0,9.0,60.0,Satisfactory
2026-04-17 07:00:00,27.9,22.4,211.0,10.4,3.8,84.0,25.2,58,0.0,1.2,25.520833333333332,16.495833333333334,6.383333333333334,3.4125,61.625,0.211,0.1865,26.0,27.0,8.0,4.0,62.0,9.0,62.0,Satisfactory
2026-04-17 08:00:00,24.0,16.7,209.0,9.0,4.8,103.0,28.4,45,0.0,2.3,25.212499999999995,16.4875,6.479166666666667,3.4166666666666665,66.625,0.209,0.191,25.0,27.0,8.0,4.0,67.0,10.0,67.0,Satisfactory
2026-04-17 09:00:00,18.5,12.1,206.0,6.9,5.3,122.0,31.6,34,0.0,6.5,24.774999999999995,16.45,6.545833333333334,3.4166666666666665,74.0,0.206,0.196375,25.0,27.0,8.0,4.0,75.0,10.0,75.0,Satisfactory
2026-04-17 10:00:00,15.7,10.7,201.0,4.4,5.4,141.0,34.1,26,0.0,9.1,24.170833333333334,16.375,6.5874999999999995,3.4083333333333337,83.875,0.201,0.201375,24.0,27.0,8.0,4.0,84.0,10.0,84.0,Satisfactory
2026-04-17 11:00:00,14.3,10.5,200.0,2.5,5.5,156.0,35.0,22,0.0,10.4,23.53333333333333,16.29583333333333,6.604166666666667,3.4000000000000004,96.375,0.2,0.20475,24.0,27.0,8.0,4.0,96.0,10.0,96.0,Satisfactory
2026-04-17 12:00:00,16.1,12.5,207.0,1.8,5.5,167.0,36.4,20,0.0,11.2,22.995833333333334,16.2625,6.6125,3.4000000000000004,111.25,0.207,0.2065,23.0,27.0,8.0,4.0,117.0,10.0,117.0,Moderately Polluted
2026-04-17 13:00:00,19.5,15.6,216.0,1.8,5.3,173.0,37.0,20,0.0,9.8,22.650000000000002,16.329166666666666,6.620833333333334,3.404166666666667,126.375,0.216,0.207625,23.0,27.0,8.0,4.0,139.0,10.0,139.0,Moderately Polluted
2026-04-17 14:00:00,22.1,17.9,219.0,2.0,5.2,176.0,37.6,19,0.0,8.5,22.4375,16.466666666666665,6.633333333333334,3.420833333333334,140.25,0.219,0.208625,22.0,27.0,8.0,4.0,160.0,10.0,160.0,Moderately Polluted
2026-04-17 15:00:00,25.5,20.7,206.0,2.3,5.1,175.0,37.1,20,0.0,6.9,22.40416666666667,16.704166666666666,6.654166666666666,3.4500000000000006,151.625,0.206,0.20800000000000002,22.0,28.0,8.0,4.0,176.0,10.0,176.0,Moderately Polluted
2026-04-17 16:00:00,25.5,20.4,187.0,2.7,5.0,170.0,35.1,26,0.0,10.3,22.441666666666666,16.933333333333334,6.679166666666667,3.491666666666667,160.0,0.187,0.20525,22.0,28.0,8.0,4.0,188.0,10.0,188.0,Moderately Polluted
2026-04-17 17:00:00,26.1,20.9,173.0,4.3,5.1,157.0,31.9,38,0.0,20.4,22.454166666666666,17.104166666666668,6.716666666666666,3.5250000000000004,164.375,0.173,0.201125,22.0,29.0,8.0,4.0,195.0,10.0,195.0,Moderately Polluted
2026-04-17 18:00:00,26.9,21.5,172.0,5.8,4.9,133.0,31.4,42,0.0,12.8,22.6125,17.320833333333333,6.766666666666667,3.5666666666666664,163.375,0.172,0.1975,23.0,29.0,8.0,4.0,193.0,10.0,193.0,Moderately Polluted
2026-04-17 19:00:00,23.5,18.3,177.0,7.9,4.7,100.0,28.3,62,0.0,16.2,22.724999999999998,17.425,6.837500000000001,3.6208333333333336,156.375,0.177,0.194625,23.0,29.0,9.0,5.0,183.0,10.0,183.0,Moderately Polluted
2026-04-17 20:00:00,23.2,16.4,184.0,10.1,4.5,74.0,26.9,67,0.0,11.5,22.854166666666668,17.466666666666665,6.945833333333334,3.6833333333333336,144.75,0.184,0.19174999999999998,23.0,29.0,9.0,5.0,166.0,10.0,166.0,Moderately Polluted
2026-04-17 21:00:00,25.7,17.1,194.0,12.2,4.6,61.0,26.4,69,0.0,6.7,23.083333333333332,17.525,7.116666666666667,3.7625000000000006,130.75,0.194,0.189,23.0,29.0,9.0,5.0,146.0,9.0,146.0,Moderately Polluted
2026-04-17 22:00:00,28.3,19.2,207.0,14.3,4.7,55.0,25.6,73,0.0,3.3,23.395833333333332,17.65,7.362500000000001,3.8541666666666665,115.625,0.207,0.18749999999999997,23.0,29.0,9.0,5.0,124.0,9.0,124.0,Moderately Polluted
2026-04-17 23:00:00,31.2,21.1,216.0,16.1,4.8,51.0,25.4,75,0.0,10.2,23.791666666666668,17.829166666666666,7.675000000000001,3.958333333333334,100.125,0.216,0.18874999999999997,24.0,30.0,10.0,5.0,101.0,9.0,101.0,Moderately Polluted
2026-04-18 00:00:00,32.5,22.2,216.0,17.6,4.6,46.0,25.5,70,0.0,9.8,24.22083333333333,18.04583333333333,8.054166666666665,4.070833333333334,84.625,0.216,0.19237500000000002,24.0,30.0,10.0,5.0,85.0,10.0,85.0,Satisfactory
2026-04-18 01:00:00,32.8,22.4,213.0,18.8,4.4,42.0,25.6,66,0.0,8.3,24.620833333333337,18.249999999999996,8.495833333333334,4.195833333333334,70.25,0.213,0.197375,25.0,30.0,11.0,5.0,71.0,10.0,71.0,Satisfactory
2026-04-18 02:00:00,34.8,23.5,211.0,19.5,4.3,41.0,25.4,64,0.0,6.9,25.075,18.495833333333334,8.958333333333334,4.329166666666667,58.75,0.211,0.20225,25.0,31.0,11.0,5.0,60.0,10.0,60.0,Satisfactory
